time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 1, 1, 284, 284, 1, 284, 284, 1, 284.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
2, 2, 1, 1, 284, 0, 0, 284, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 2, true
4, 3, 1, 1, 692, 408, 1, 692, 408, 1, 408.000000, 1.000000, 0.000000, 0.333333, 0.333333, 0, 0.333333, 0, 2, true
334, 4, 5, 1, 692, 0, 0, 691, 691, 1, 0.827513, 0.827513, 0.120635, 0.166667, 0.166667, 0, 0.166667, 0, 4, true
383, 5, 5, 2, 700, 8, 1, 699, 10, 2, 80.641575, 2.425378, 0.899037, 0.583333, 0.166667, 0, 1.000000, 1, 3, true
448, 6, 6, 2, 705, 8, 2, 696, 696, 1, 3.458861, 2.920570, 0.910443, 0.583333, 0.166667, 0, 1.000000, 1, 3, true
530, 7, 7, 2, 705, 7, 2, 695, 695, 1, 3.269220, 3.013849, 0.758816, 0.416667, 0.166667, 0, 0.666667, 1, 5, true
609, 8, 8, 3, 705, 5, 1, 697, 697, 1, 890.246556, 4.139118, 0.621901, 0.611111, 0.166667, 0, 1.000000, 4, 7, true
688, 9, 8, 4, 706, 1, 1, 704, 17, 2, 1798.341515, 5.606469, 0.621261, 0.708333, 0.166667, 0, 1.000000, 4, 7, true
796, 10, 8, 5, 707, 2, 2, 706, 16, 3, 2821.186180, 6.763184, 0.475871, 0.766667, 0.166667, 0, 1.000000, 4, 4, true
925, 13, 10, 5, 709, 2, 2, 694, 694, 1, 2417.587899, 7.965452, 0.653205, 0.733333, 0.166667, 0, 1.000000, 4, 3, true
1055, 15, 11, 6, 709, 1, 1, 691, 691, 1, 3430.071832, 9.100234, 0.490296, 0.773810, 0.142857, 0, 1.000000, 4, 4, true
1177, 16, 12, 7, 709, 1, 1, 691, 691, 1, 2883.050939, 9.295095, 0.590677, 0.806122, 0.142857, 0, 1.000000, 4, 6, true
1315, 27, 14, 7, 711, 2, 2, 692, 692, 1, 398.252532, 14.945312, 0.619723, 0.575397, 0.111111, 0, 1.000000, 4, 18, true
1424, 28, 14, 8, 711, 2, 2, 694, 5, 2, 2347.403023, 17.614878, 0.600174, 0.628472, 0.111111, 0, 1.000000, 4, 20, true
1560, 33, 16, 8, 715, 2, 2, 696, 696, 1, 2658.017381, 20.037266, 0.553024, 0.616964, 0.200000, 0, 1.000000, 4, 22, true
1704, 34, 17, 9, 717, 4, 3, 697, 697, 1, 2585.258547, 20.160822, 0.610763, 0.659524, 0.200000, 0, 1.000000, 4, 22, true
1847, 35, 17, 10, 718, 5, 4, 710, 23, 2, 3286.126071, 22.072702, 0.615504, 0.693571, 0.200000, 0, 1.000000, 4, 19, true
1984, 37, 19, 11, 720, 5, 4, 692, 692, 1, 3366.995330, 22.595452, 0.601004, 0.728040, 0.200000, 8, 1.000000, 4, 15, true
2113, 38, 20, 12, 721, 6, 5, 693, 693, 1, 5102.183685, 24.256406, 0.556961, 0.750703, 0.200000, 8, 1.000000, 4, 13, true
2220, 39, 21, 13, 722, 7, 6, 693, 693, 1, 6694.232827, 25.827175, 0.518992, 0.769880, 0.200000, 8, 1.000000, 4, 12, true
2345, 40, 21, 14, 723, 8, 7, 696, 6, 2, 8558.125445, 28.106914, 0.509052, 0.786317, 0.200000, 8, 1.000000, 4, 11, true
2468, 43, 23, 14, 723, 7, 6, 695, 695, 1, 4802.587784, 28.941530, 0.512671, 0.783766, 0.200000, 8, 1.000000, 4, 11, true
2721, 46, 24, 16, 727, 11, 8, 697, 6, 2, 6754.259672, 32.541241, 0.507916, 0.810795, 0.200000, 8, 1.000000, 4, 5, true
2914, 90, 26, 17, 735, 2, 1, 696, 696, 1, 7724.914316, 41.397333, 0.456875, 0.427474, 0.142857, 22, 1.000000, 6, 10, true
3182, 93, 27, 19, 737, 4, 3, 702, 15, 2, 15021.055905, 48.060093, 0.367344, 0.485986, 0.142857, 22, 1.000000, 6, 6, true
