time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
1, 1, 1, 1, 51, 51, 1, 51, 51, 1, 51.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0, 1.000000, 0, 0, true
2, 2, 1, 1, 51, 0, 0, 51, 0, 0, 0.500000, 0.500000, 0.000000, 0.250000, 0.250000, 0, 0.250000, 0, 0, true
3, 6, 1, 1, 51, 0, 0, 51, 0, 0, 0.750000, 0.750000, 0.000000, 0.125000, 0.125000, 0, 0.125000, 0, 2, true
4, 10, 2, 1, 59, 0, 0, 53, 53, 1, 4.730094, 4.730094, 0.935223, 0.083333, 0.083333, 0, 0.083333, 0, 2, true
349, 20, 3, 2, 60, 0, 0, 51, 51, 1, 247.223206, 10.345683, 0.537012, 0.526316, 0.052632, 0, 1.000000, 1, 0, true
367, 194, 4, 2, 73, 0, 0, 73, 0, 0, 62.044599, 60.705200, 0.619115, 0.012422, 0.007299, 0, 0.017544, 1, 50, true
415, 297, 6, 4, 78, 0, 0, 49, 49, 1, 2712.000897, 121.741948, 0.264844, 0.380278, 0.010000, 0, 1.000000, 4, 199, true
448, 310, 8, 4, 82, 4, 1, 51, 51, 1, 2644.586442, 106.727918, 0.306101, 0.280151, 0.009615, 0, 1.000000, 4, 208, true
472, 311, 9, 5, 85, 5, 2, 64, 64, 1, 3248.859498, 114.543587, 0.296017, 0.424121, 0.009615, 0, 1.000000, 4, 197, true
502, 312, 10, 6, 85, 2, 1, 64, 64, 1, 3838.961223, 129.009180, 0.376021, 0.520101, 0.009615, 0, 1.000000, 4, 197, true
529, 313, 10, 7, 85, 1, 1, 65, 2, 2, 5604.699899, 158.489174, 0.388765, 0.588658, 0.009615, 0, 1.000000, 4, 197, true
565, 327, 11, 8, 108, 1, 1, 94, 49, 2, 8067.280720, 171.556120, 0.200780, 0.585846, 0.009346, 0, 1.000000, 4, 209, true
594, 344, 16, 8, 132, 22, 3, 84, 84, 1, 3929.546609, 132.988185, 0.395487, 0.560225, 0.009091, 0, 1.000000, 4, 230, true
646, 346, 17, 10, 140, 30, 4, 70, 20, 2, 5495.558333, 194.530697, 0.608081, 0.648180, 0.009091, 0, 1.000000, 4, 228, true
707, 348, 17, 10, 149, 14, 6, 101, 33, 4, 5179.238207, 200.035293, 0.528808, 0.648180, 0.009091, 0, 1.000000, 4, 224, true
758, 350, 20, 11, 149, 14, 6, 51, 51, 1, 5544.674985, 191.806434, 0.442154, 0.680160, 0.009050, 0, 1.000000, 4, 226, true
799, 351, 21, 12, 157, 21, 7, 91, 91, 1, 7164.438494, 210.059973, 0.453429, 0.706813, 0.009050, 0, 1.000000, 4, 226, true
840, 352, 23, 13, 157, 21, 7, 51, 51, 1, 7588.705100, 217.053889, 0.440292, 0.729366, 0.009050, 0, 1.000000, 4, 228, true
915, 354, 25, 14, 161, 24, 8, 51, 51, 1, 5941.336451, 224.635788, 0.523783, 0.748697, 0.009050, 0, 1.000000, 4, 219, true
984, 356, 27, 15, 162, 23, 9, 51, 51, 1, 5915.973496, 223.240787, 0.502575, 0.765451, 0.009050, 0, 1.000000, 4, 220, true
1054, 358, 35, 17, 164, 24, 10, 82, 82, 1, 6563.932308, 197.098798, 0.377391, 0.793045, 0.009050, 0, 1.000000, 4, 213, true
1122, 360, 35, 18, 165, 25, 11, 90, 10, 3, 5346.062460, 225.355157, 0.630689, 0.804542, 0.009050, 0, 1.000000, 4, 209, true
1185, 362, 35, 19, 166, 24, 12, 100, 16, 3, 6561.524614, 236.471035, 0.565741, 0.814830, 0.009050, 0, 1.000000, 4, 209, true
1257, 364, 35, 19, 167, 25, 13, 102, 17, 5, 7186.131379, 243.555691, 0.520755, 0.814830, 0.009050, 0, 1.000000, 4, 205, true
1329, 370, 36, 20, 172, 26, 11, 65, 65, 1, 7471.930563, 247.470414, 0.499706, 0.799083, 0.009050, 0, 1.000000, 4, 200, true
1402, 372, 38, 22, 173, 23, 10, 78, 18, 2, 7150.822795, 246.349782, 0.510930, 0.817348, 0.009050, 0, 1.000000, 4, 199, true
1502, 379, 42, 25, 183, 30, 11, 51, 51, 1, 7406.664667, 250.905456, 0.492421, 0.782599, 0.009050, 0, 1.000000, 4, 182, true
1581, 381, 48, 26, 208, 39, 12, 120, 120, 1, 7620.820253, 236.591415, 0.432034, 0.790961, 0.009050, 0, 1.000000, 4, 151, true
1676, 383, 70, 28, 209, 39, 13, 51, 51, 1, 4751.811314, 222.817194, 0.718747, 0.805892, 0.009050, 0, 1.000000, 4, 145, true
1792, 385, 74, 29, 213, 30, 12, 119, 119, 1, 4447.646325, 226.029188, 0.771561, 0.812586, 0.009050, 0, 1.000000, 4, 105, true
1913, 388, 79, 31, 215, 30, 14, 93, 93, 1, 4747.531170, 224.219275, 0.742686, 0.824677, 0.009050, 0, 1.000000, 4, 77, true
2034, 390, 84, 32, 215, 29, 13, 92, 92, 1, 4926.508900, 223.408007, 0.709780, 0.830156, 0.009050, 0, 1.000000, 4, 78, true
2152, 392, 85, 33, 228, 38, 13, 89, 89, 1, 5173.922739, 232.385196, 0.741475, 0.835303, 0.009050, 0, 1.000000, 4, 77, true
2301, 396, 86, 33, 233, 41, 15, 134, 46, 4, 5156.812919, 238.601940, 0.744981, 0.837828, 0.009050, 0, 1.000000, 4, 67, true
2459, 401, 90, 34, 233, 33, 11, 89, 89, 1, 5464.786966, 238.156397, 0.717435, 0.839330, 0.009050, 0, 1.000000, 4, 68, true
2627, 405, 92, 36, 237, 26, 10, 82, 34, 2, 5919.693168, 246.582575, 0.727172, 0.841241, 0.009050, 0, 1.000000, 4, 63, true
2805, 428, 94, 36, 265, 38, 15, 128, 56, 2, 4493.592992, 260.381890, 0.715158, 0.826341, 0.009009, 0, 1.000000, 4, 32, true
2997, 444, 97, 38, 267, 38, 14, 169, 73, 7, 4546.545532, 268.357192, 0.690131, 0.793556, 0.009009, 0, 1.000000, 4, 34, true
3158, 462, 102, 40, 272, 39, 14, 64, 64, 1, 4932.172805, 269.529143, 0.637668, 0.755649, 0.009009, 0, 1.000000, 4, 29, true
3381, 464, 104, 41, 274, 39, 13, 128, 83, 2, 4854.557431, 276.753590, 0.679889, 0.761608, 0.009009, 0, 1.000000, 4, 26, true
3588, 466, 104, 42, 274, 34, 12, 138, 45, 4, 5059.634479, 281.398459, 0.661381, 0.767284, 0.009009, 0, 1.000000, 4, 26, true
3768, 517, 107, 45, 278, 35, 14, 178, 75, 6, 5359.885242, 313.176854, 0.619401, 0.736052, 0.008929, 0, 1.000000, 4, 22, true
4023, 829, 108, 46, 283, 6, 5, 186, 46, 7, 7252.706972, 434.126140, 0.571810, 0.496057, 0.008696, 0, 1.000000, 9, 24, true
4225, 993, 114, 48, 285, 3, 3, 198, 54, 11, 7184.425365, 510.283339, 0.586635, 0.477766, 0.008547, 0, 1.000000, 9, 23, true
4513, 1278, 119, 52, 288, 2, 2, 77, 77, 1, 11706.443935, 650.067505, 0.528458, 0.482462, 0.008299, 0, 1.000000, 9, 52, true
