time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
2, 1, 2, 1, 673, 673, 1, 673, 673, 1, 344.951220, 0.756098, 0.487805, 1.000000, 1.000000, 0, 1.000000, 1, 0, true
351, 2, 10, 1, 673, 0, 0, 673, 673, 1, 0.974016, 0.974016, 0.948031, 0.250000, 0.250000, 1, 0.250000, 1, 2, true
391, 3, 12, 2, 677, 4, 1, 673, 673, 1, 64.215578, 1.518377, 0.931203, 0.625000, 0.250000, 1, 1.000000, 2, 3, true
450, 4, 13, 3, 684, 10, 2, 675, 675, 1, 178.165241, 2.090547, 0.894362, 0.750000, 0.250000, 1, 1.000000, 2, 4, true
513, 5, 20, 3, 688, 14, 3, 674, 674, 1, 87.101125, 2.577011, 0.928124, 0.750000, 0.250000, 1, 1.000000, 2, 5, true
571, 6, 20, 4, 693, 11, 3, 689, 26, 2, 203.681137, 3.204651, 0.923514, 0.812500, 0.250000, 1, 1.000000, 2, 6, true
671, 7, 24, 5, 694, 9, 3, 676, 676, 1, 290.841005, 3.768541, 0.916219, 0.850000, 0.250000, 1, 1.000000, 2, 6, true
729, 8, 29, 6, 695, 9, 3, 676, 676, 1, 380.832962, 4.333655, 0.910538, 0.875000, 0.250000, 1, 1.000000, 2, 7, true
800, 9, 32, 7, 699, 13, 4, 675, 675, 1, 364.190441, 4.816398, 0.924770, 0.892857, 0.250000, 1, 1.000000, 2, 8, true
841, 10, 32, 7, 700, 12, 5, 682, 11, 2, 394.102094, 5.417656, 0.911289, 0.892857, 0.250000, 1, 1.000000, 2, 9, true
998, 11, 32, 7, 701, 11, 6, 690, 16, 3, 342.765809, 5.972265, 0.908809, 0.892857, 0.250000, 1, 1.000000, 2, 10, true
1201, 12, 32, 7, 702, 11, 7, 694, 15, 4, 375.390141, 6.517957, 0.908320, 0.892857, 0.250000, 1, 1.000000, 2, 11, true
1306, 14, 34, 8, 712, 18, 7, 678, 678, 1, 607.213070, 7.722065, 0.891625, 0.906250, 0.250000, 1, 1.000000, 2, 14, true
1379, 15, 34, 8, 713, 19, 8, 685, 16, 2, 517.261199, 8.280632, 0.890646, 0.906250, 0.250000, 1, 1.000000, 2, 15, true
1660, 17, 47, 10, 1827, 1121, 10, 702, 702, 1, 7705.306102, 11.532919, 0.639219, 0.925000, 0.250000, 1, 1.000000, 2, 16, true
1954, 18, 58, 11, 1829, 1121, 11, 680, 680, 1, 5576.623158, 11.169847, 0.756074, 0.931818, 0.250000, 1, 1.000000, 2, 13, true
2101, 21, 66, 13, 1841, 1116, 12, 675, 675, 1, 1459.530225, 11.424887, 0.899726, 0.942308, 0.250000, 1, 1.000000, 2, 15, true
2456, 23, 68, 13, 1843, 1102, 14, 701, 701, 1, 1547.875563, 12.494771, 0.901499, 0.942308, 0.250000, 1, 1.000000, 2, 15, true
2724, 24, 69, 13, 1844, 1102, 15, 701, 701, 1, 1055.137796, 12.855059, 0.916836, 0.942308, 0.250000, 1, 1.000000, 2, 16, true
2973, 25, 69, 13, 1845, 1103, 16, 704, 21, 2, 1113.507466, 13.402509, 0.915732, 0.942308, 0.250000, 1, 1.000000, 2, 16, true
3179, 26, 92, 14, 1864, 1040, 16, 584, 584, 1, 11122.619822, 17.029006, 0.680904, 0.946429, 0.250000, 1, 1.000000, 2, 16, true
3357, 27, 93, 14, 1864, 1037, 14, 683, 683, 1, 967.375375, 14.284785, 0.932970, 0.946429, 0.250000, 1, 1.000000, 2, 18, true
3604, 28, 94, 15, 1865, 1038, 15, 702, 702, 1, 1564.118726, 15.030542, 0.917500, 0.950000, 0.250000, 1, 1.000000, 2, 19, true
3871, 29, 97, 15, 1866, 1039, 16, 702, 702, 1, 2413.117418, 15.836965, 0.899145, 0.950000, 0.250000, 1, 1.000000, 2, 20, true
4210, 31, 99, 15, 1867, 1039, 16, 705, 30, 2, 1016.814059, 16.448422, 0.930173, 0.950000, 0.250000, 1, 1.000000, 2, 22, true
4432, 32, 108, 15, 1867, 1019, 15, 586, 586, 1, 5146.639825, 18.239374, 0.852045, 0.950000, 0.250000, 1, 1.000000, 2, 24, true
4684, 33, 110, 15, 1867, 1018, 15, 702, 702, 1, 1479.677129, 17.588165, 0.926024, 0.950000, 0.250000, 1, 1.000000, 2, 26, true
4962, 35, 117, 17, 1873, 1020, 14, 675, 675, 1, 2164.197585, 18.912059, 0.911626, 0.955882, 0.250000, 1, 1.000000, 2, 27, true
5221, 37, 118, 18, 1883, 1030, 15, 525, 525, 1, 1833.830598, 19.935173, 0.914724, 0.958333, 0.250000, 1, 1.000000, 2, 30, true
5550, 40, 120, 18, 1886, 1031, 17, 580, 580, 1, 1968.487917, 21.515957, 0.914889, 0.947222, 0.250000, 1, 1.000000, 7, 32, true
5973, 42, 124, 19, 1886, 1024, 15, 701, 701, 1, 2193.148660, 22.680340, 0.909250, 0.941228, 0.250000, 1, 1.000000, 7, 36, true
6275, 44, 128, 20, 1899, 995, 16, 634, 634, 1, 2882.978333, 23.992083, 0.898895, 0.944167, 0.250000, 1, 1.000000, 7, 36, true
6729, 46, 132, 20, 1900, 993, 16, 678, 678, 1, 2291.664207, 24.868460, 0.907374, 0.938214, 0.250000, 1, 1.000000, 7, 39, true
7076, 49, 136, 22, 1903, 995, 18, 582, 582, 1, 3303.873630, 26.897395, 0.891272, 0.945455, 0.250000, 1, 1.000000, 7, 41, true
7784, 50, 137, 23, 1904, 996, 19, 586, 586, 1, 2929.810981, 27.376990, 0.894131, 0.947826, 0.250000, 1, 1.000000, 7, 40, true
8473, 51, 138, 24, 1904, 995, 18, 586, 586, 1, 3192.896790, 28.108815, 0.886515, 0.950000, 0.250000, 1, 1.000000, 7, 42, true
9061, 54, 139, 25, 1909, 987, 19, 859, 290, 3, 2974.518254, 29.753898, 0.886507, 0.952000, 0.250000, 1, 1.000000, 7, 44, true
9743, 57, 144, 25, 1911, 987, 19, 807, 324, 2, 2969.990519, 31.359034, 0.888837, 0.954000, 0.250000, 1, 1.000000, 7, 46, true
10335, 61, 149, 28, 1918, 990, 22, 635, 635, 1, 4318.644490, 34.130273, 0.868795, 0.953084, 0.250000, 1, 1.000000, 7, 50, true
10965, 64, 158, 29, 1926, 994, 21, 756, 756, 1, 8131.616452, 36.854455, 0.836729, 0.954702, 0.250000, 1, 1.000000, 7, 51, true
11518, 68, 159, 30, 1932, 985, 24, 874, 94, 4, 3962.582502, 37.844202, 0.875185, 0.956212, 0.250000, 1, 1.000000, 7, 55, true
