time, #execs, #seeds, #items, #covered, #singletons, #sglt_clusts, #coveredR, #singletonsR, #sglt_clustsR, ML_sglt, ML_sglt_clusts, remainW, lesti_mean, lesti_min, lesti_min_id, lesti_max, lesti_max_id, #foundnew, done
3, 1, 2, 1, 819, 819, 1, 819, 819, 1, 693.076923, 0.923077, 0.153846, 1.000000, 1.000000, 0, 1.000000, 1, 1, true
411, 2, 30, 1, 824, 13, 2, 816, 816, 1, 1.200000, 1.016667, 0.983333, 1.000000, 1.000000, 0, 1.000000, 1, 2, true
451, 3, 30, 2, 831, 20, 3, 823, 156, 2, 25.981112, 1.539775, 0.973483, 1.000000, 1.000000, 0, 1.000000, 1, 3, true
571, 4, 36, 2, 836, 25, 4, 613, 613, 1, 7.933903, 2.045179, 0.977411, 1.000000, 1.000000, 0, 1.000000, 1, 4, true
714, 5, 37, 2, 837, 18, 4, 819, 819, 1, 3.851515, 2.553825, 0.978470, 1.000000, 1.000000, 0, 1.000000, 1, 5, true
849, 6, 53, 3, 840, 15, 5, 673, 673, 1, 41.280990, 3.073409, 0.975530, 1.000000, 1.000000, 0, 1.000000, 1, 6, true
918, 7, 58, 4, 850, 24, 6, 674, 674, 1, 73.671862, 3.602419, 0.970737, 1.000000, 1.000000, 0, 1.000000, 1, 7, true
1166, 8, 59, 4, 852, 23, 7, 609, 609, 1, 84.246160, 4.117546, 0.970613, 1.000000, 1.000000, 0, 1.000000, 1, 6, true
1298, 9, 62, 4, 854, 24, 8, 672, 672, 1, 55.207642, 4.627372, 0.971695, 1.000000, 1.000000, 0, 1.000000, 1, 7, true
1609, 11, 66, 5, 1865, 1034, 10, 576, 576, 1, 989.274442, 5.938733, 0.920230, 1.000000, 1.000000, 0, 1.000000, 1, 9, true
1885, 12, 69, 5, 1866, 1034, 11, 817, 817, 1, 755.600943, 6.372824, 0.937863, 1.000000, 1.000000, 0, 1.000000, 1, 10, true
2057, 13, 69, 5, 1869, 1037, 12, 824, 11, 2, 220.997927, 6.720792, 0.966032, 1.000000, 1.000000, 0, 1.000000, 1, 11, true
2409, 14, 89, 5, 1885, 1044, 13, 699, 699, 1, 5220.549394, 8.759532, 0.748638, 1.000000, 1.000000, 0, 1.000000, 1, 11, true
2654, 16, 90, 6, 1885, 1034, 12, 676, 4, 2, 218.799446, 8.253437, 0.968320, 1.000000, 1.000000, 0, 1.000000, 1, 14, true
2934, 17, 90, 6, 1886, 1035, 13, 836, 163, 3, 234.535407, 8.771780, 0.968026, 1.000000, 1.000000, 0, 1.000000, 1, 15, true
3258, 19, 93, 6, 1898, 1045, 15, 680, 680, 1, 1238.707491, 10.105847, 0.936227, 1.000000, 1.000000, 0, 1.000000, 1, 16, true
4275, 22, 106, 8, 1920, 1050, 17, 701, 701, 1, 3643.802835, 12.445157, 0.868622, 1.000000, 1.000000, 0, 1.000000, 1, 19, true
5793, 23, 138, 9, 1938, 1044, 17, 635, 635, 1, 6446.408482, 13.787791, 0.801062, 1.000000, 1.000000, 0, 1.000000, 1, 20, true
6791, 24, 141, 9, 1939, 1045, 18, 703, 703, 1, 809.966048, 12.510623, 0.957448, 1.000000, 1.000000, 0, 1.000000, 1, 21, true
7443, 26, 147, 9, 1940, 1046, 19, 698, 698, 1, 1132.780904, 13.613099, 0.951489, 0.972222, 0.750000, 49, 1.000000, 1, 21, true
7874, 29, 154, 11, 1945, 1040, 19, 578, 578, 1, 1859.380147, 15.425760, 0.934848, 0.977273, 0.750000, 49, 1.000000, 1, 25, true
8370, 31, 163, 12, 1951, 1033, 20, 621, 621, 1, 1022.312855, 16.204621, 0.953496, 0.983333, 0.800000, 49, 1.000000, 1, 27, true
8892, 34, 164, 14, 1955, 1031, 22, 822, 241, 2, 516.624423, 17.647408, 0.960875, 0.985714, 0.800000, 49, 1.000000, 1, 30, true
10116, 37, 322, 15, 1978, 72, 23, 1613, 1613, 1, 411.986458, 27.905020, 0.491077, 0.986667, 0.800000, 49, 1.000000, 1, 32, true
11686, 39, 327, 16, 1982, 65, 23, 637, 637, 1, 284.732869, 20.035192, 0.972007, 0.987500, 0.800000, 49, 1.000000, 1, 34, true
12437, 40, 363, 17, 2040, 115, 24, 1642, 1642, 1, 389.892801, 22.396247, 0.879693, 0.988235, 0.800000, 49, 1.000000, 1, 35, true
13276, 42, 389, 17, 2052, 127, 26, 1156, 1156, 1, 306.220062, 22.765615, 0.915441, 0.988235, 0.800000, 49, 1.000000, 1, 37, true
14197, 44, 415, 17, 2066, 132, 26, 1586, 1586, 1, 298.820258, 23.732211, 0.920219, 0.973529, 0.750000, 148, 1.000000, 1, 38, true
15400, 46, 428, 18, 2072, 128, 28, 1154, 1154, 1, 294.112987, 23.739956, 0.966815, 0.975000, 0.750000, 148, 1.000000, 1, 40, true
16310, 48, 455, 18, 2159, 199, 30, 954, 954, 1, 296.952525, 24.992732, 0.957677, 0.975000, 0.750000, 148, 1.000000, 1, 41, true
18198, 51, 462, 19, 2159, 197, 30, 630, 630, 1, 307.072767, 26.022453, 0.978567, 0.976316, 0.750000, 148, 1.000000, 1, 47, true
19332, 54, 503, 22, 2164, 193, 33, 600, 600, 1, 441.563869, 28.496616, 0.943710, 0.979545, 0.750000, 148, 1.000000, 1, 49, true
20326, 57, 519, 22, 2202, 169, 36, 1292, 709, 2, 394.873450, 29.046168, 0.979999, 0.979545, 0.750000, 148, 1.000000, 1, 49, true
21361, 60, 531, 23, 2206, 170, 38, 752, 752, 1, 454.294192, 31.213173, 0.958739, 0.980435, 0.750000, 148, 1.000000, 1, 50, true
22876, 64, 561, 25, 2249, 186, 41, 1601, 1601, 1, 539.254897, 33.093360, 0.965071, 0.982000, 0.750000, 148, 1.000000, 1, 53, true
24088, 67, 574, 27, 2253, 149, 43, 703, 703, 1, 662.434051, 34.299100, 0.975400, 0.983333, 0.750000, 148, 1.000000, 1, 54, true
25686, 71, 583, 28, 2262, 99, 45, 702, 702, 1, 707.336102, 36.373291, 0.974657, 0.983929, 0.750000, 148, 1.000000, 1, 57, true
28143, 75, 588, 31, 2286, 117, 47, 635, 635, 1, 869.548998, 38.522927, 0.971981, 0.985484, 0.750000, 148, 1.000000, 1, 60, true
29631, 77, 641, 31, 2461, 283, 48, 921, 921, 1, 819.814265, 39.512253, 0.973016, 0.985484, 0.750000, 148, 1.000000, 1, 62, true
31279, 82, 653, 32, 2467, 281, 49, 995, 995, 1, 801.129747, 42.159121, 0.971097, 0.986979, 0.750000, 148, 1.000000, 1, 66, true
33213, 89, 687, 35, 2479, 274, 49, 942, 942, 1, 882.901160, 46.468446, 0.955156, 0.988095, 0.750000, 148, 1.000000, 1, 70, true
35860, 93, 699, 36, 2484, 274, 49, 747, 747, 1, 902.219865, 48.087633, 0.965259, 0.988426, 0.750000, 148, 1.000000, 1, 72, true
37801, 99, 720, 38, 2511, 299, 53, 1067, 1067, 1, 1058.668972, 51.273202, 0.963621, 0.989662, 0.750000, 148, 1.000000, 1, 76, true
39891, 105, 742, 39, 2523, 304, 55, 699, 699, 1, 961.251727, 53.883827, 0.973131, 0.990385, 0.750000, 148, 1.000000, 1, 78, true
42834, 110, 769, 43, 2621, 391, 57, 752, 752, 1, 1238.898209, 56.727144, 0.968106, 0.991279, 0.750000, 148, 1.000000, 1, 80, true
45292, 118, 809, 47, 2688, 304, 61, 1139, 1139, 1, 1433.628739, 61.032667, 0.965080, 0.992021, 0.750000, 148, 1.000000, 1, 82, true
47842, 128, 829, 53, 2712, 314, 65, 706, 706, 1, 1903.746663, 66.118640, 0.966112, 0.988208, 0.750000, 148, 1.000000, 1, 91, true
50545, 131, 838, 54, 2726, 323, 67, 579, 579, 1, 2017.651234, 67.929905, 0.962123, 0.988426, 0.750000, 148, 1.000000, 1, 92, true
54279, 136, 855, 56, 2752, 330, 69, 634, 634, 1, 2161.640319, 70.247981, 0.965825, 0.983737, 0.714286, 98, 1.000000, 1, 94, true
57600, 142, 866, 59, 2757, 323, 70, 684, 684, 1, 2420.996431, 73.800713, 0.959489, 0.985169, 0.750000, 148, 1.000000, 1, 96, true
60772, 151, 916, 61, 2790, 334, 72, 756, 756, 1, 2327.253088, 78.532846, 0.958838, 0.985656, 0.750000, 148, 1.000000, 1, 98, true
63884, 163, 934, 68, 2800, 338, 73, 746, 746, 1, 2836.912563, 84.474564, 0.962374, 0.985172, 0.750000, 148, 1.000000, 1, 108, true
67105, 172, 989, 71, 2857, 306, 77, 786, 786, 1, 2678.226879, 89.224707, 0.961449, 0.985832, 0.750000, 148, 1.000000, 1, 117, true
73003, 184, 1059, 76, 2907, 285, 84, 604, 604, 1, 3186.890204, 98.211827, 0.930512, 0.975179, 0.500000, 642, 1.000000, 1, 121, true
76974, 196, 1106, 81, 2949, 283, 88, 932, 932, 1, 3242.074320, 102.598862, 0.951482, 0.976852, 0.500000, 642, 1.000000, 1, 125, true
81421, 207, 1161, 87, 3062, 354, 90, 697, 697, 1, 3650.315729, 107.651200, 0.958441, 0.978448, 0.500000, 642, 1.000000, 1, 134, true
87441, 218, 1213, 92, 3205, 442, 93, 1203, 1203, 1, 3996.004275, 113.034940, 0.961161, 0.974239, 0.500000, 165, 1.000000, 1, 141, true
98249, 233, 1245, 99, 3258, 379, 100, 1217, 1217, 1, 4414.078017, 121.042126, 0.959235, 0.976107, 0.500000, 165, 1.000000, 1, 151, true
111986, 260, 1326, 113, 3325, 333, 107, 1215, 1215, 1, 5344.130980, 135.118640, 0.958973, 0.978810, 0.500000, 165, 1.000000, 1, 165, true
117750, 288, 1377, 126, 3378, 334, 121, 1582, 1129, 2, 6703.699071, 149.764972, 0.958359, 0.981028, 0.500000, 165, 1.000000, 1, 181, true
128687, 300, 1405, 131, 3385, 316, 122, 898, 898, 1, 6991.538062, 156.575863, 0.954599, 0.981922, 0.500000, 165, 1.000000, 1, 190, true
141984, 308, 1440, 136, 3399, 315, 121, 1230, 1230, 1, 7372.359123, 162.334795, 0.944360, 0.982586, 0.500000, 165, 1.000000, 1, 191, true
150160, 311, 1446, 138, 3402, 312, 123, 1037, 1037, 1, 7505.278744, 162.817451, 0.951447, 0.982839, 0.500000, 165, 1.000000, 1, 194, true
158047, 349, 1538, 160, 3481, 329, 135, 583, 583, 1, 9401.629883, 184.124584, 0.943399, 0.985198, 0.500000, 165, 1.000000, 1, 218, true
166051, 386, 1609, 180, 3544, 338, 143, 763, 763, 1, 11705.065587, 203.330040, 0.944743, 0.984065, 0.500000, 165, 1.000000, 1, 238, true
174604, 437, 1834, 200, 3654, 316, 159, 1607, 1607, 1, 12946.567132, 230.410881, 0.943964, 0.985511, 0.500000, 902, 1.000000, 1, 230, true
