time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
4, 1, 697, 697, 1, 1, true, true
5, 2, 706, 22, 2, 2, true, true
5, 3, 707, 23, 3, 1, true, true
5, 4, 707, 22, 2, 1, true, true
6, 5, 708, 17, 3, 1, true, true
7, 9, 710, 14, 3, 4, true, true
8, 11, 713, 8, 4, 3, true, true
8, 13, 714, 9, 5, 3, true, true
9, 15, 715, 10, 6, 2, true, true
10, 18, 718, 12, 7, 4, true, true
11, 20, 718, 9, 6, 5, true, true
13, 26, 719, 10, 7, 5, true, true
13, 27, 719, 9, 6, 5, true, true
15, 31, 720, 10, 7, 3, true, true
16, 34, 720, 9, 6, 5, true, true
16, 35, 740, 29, 7, 4, true, true
17, 36, 741, 29, 7, 3, true, true
18, 39, 774, 57, 7, 3, true, true
25, 50, 774, 56, 6, 7, true, true
30, 63, 776, 57, 7, 10, true, true
31, 65, 783, 52, 8, 9, true, true
34, 72, 783, 50, 7, 9, true, true
35, 75, 784, 51, 8, 7, true, true
38, 82, 794, 61, 9, 8, true, true
39, 83, 795, 62, 10, 7, true, true
44, 97, 798, 59, 10, 7, true, true
46, 100, 808, 62, 10, 6, true, true
46, 102, 811, 65, 11, 5, true, true
50, 109, 813, 65, 12, 8, true, true
54, 114, 813, 64, 11, 10, true, true
60, 126, 814, 65, 12, 8, true, true
69, 142, 814, 64, 12, 13, true, true
76, 154, 814, 63, 11, 13, true, true
80, 163, 815, 62, 12, 15, true, true
83, 169, 817, 62, 12, 14, true, true
98, 205, 819, 63, 13, 18, true, true
99, 207, 820, 62, 14, 16, true, true
103, 218, 821, 63, 15, 17, true, true
105, 221, 825, 65, 16, 16, true, true
109, 228, 827, 67, 17, 16, true, true
127, 248, 827, 66, 16, 19, true, true
129, 251, 827, 61, 15, 19, true, true
134, 260, 830, 64, 16, 18, true, true
134, 261, 831, 65, 17, 14, true, true
136, 265, 831, 64, 17, 16, true, true
138, 268, 831, 62, 16, 17, true, true
144, 272, 832, 63, 17, 15, true, true
144, 273, 833, 64, 18, 14, true, true
145, 274, 833, 63, 17, 15, true, true
185, 311, 834, 64, 18, 12, true, true
195, 322, 834, 63, 17, 12, true, true
217, 346, 834, 61, 16, 12, true, true
225, 353, 902, 127, 16, 11, true, true
245, 376, 902, 122, 14, 12, true, true
250, 381, 906, 58, 14, 12, true, true
255, 386, 907, 58, 14, 10, true, true
258, 392, 907, 57, 13, 11, true, true
261, 396, 908, 58, 14, 10, true, true
273, 407, 908, 57, 13, 10, true, true
288, 418, 908, 56, 12, 10, true, true
336, 459, 908, 54, 11, 12, true, true
338, 461, 908, 52, 10, 12, true, true
347, 475, 912, 53, 11, 11, true, true
355, 486, 912, 32, 11, 11, true, true
389, 525, 913, 32, 11, 11, true, true
392, 529, 914, 33, 12, 11, true, true
407, 547, 916, 34, 13, 12, true, true
434, 573, 916, 32, 12, 14, true, true
444, 584, 916, 31, 11, 14, true, true
447, 587, 916, 30, 10, 14, true, true
464, 604, 917, 31, 11, 8, true, true
469, 610, 917, 30, 10, 8, true, true
626, 752, 918, 31, 11, 14, true, true
648, 771, 936, 49, 12, 10, true, true
717, 869, 936, 47, 11, 14, true, true
727, 880, 937, 48, 12, 13, true, true
728, 883, 938, 43, 12, 12, true, true
745, 896, 938, 40, 11, 13, true, true
856, 1057, 960, 58, 12, 13, true, true
868, 1074, 961, 59, 13, 11, true, true
871, 1077, 961, 43, 12, 11, true, true
887, 1103, 962, 44, 13, 8, true, true
899, 1120, 962, 43, 12, 8, true, true
1012, 1284, 962, 42, 11, 9, true, true
1018, 1293, 962, 20, 11, 9, true, true
1044, 1331, 1005, 55, 12, 7, true, true
1074, 1382, 1006, 55, 12, 8, true, true
1128, 1448, 1006, 54, 11, 10, true, true
1234, 1580, 1011, 57, 11, 12, true, true
1258, 1613, 1012, 58, 12, 11, true, true
1263, 1619, 1012, 57, 11, 11, true, true
1296, 1652, 1014, 59, 12, 10, true, true
1333, 1701, 1014, 58, 11, 12, true, true
1346, 1714, 1014, 56, 10, 12, true, true
1403, 1768, 1014, 55, 9, 14, true, true
1462, 1843, 1019, 59, 9, 12, true, true
1552, 1959, 1019, 58, 8, 13, true, true
1600, 2012, 1019, 16, 7, 15, true, true
1695, 2122, 1020, 17, 8, 16, true, true
1944, 2436, 1022, 19, 9, 14, true, true
2135, 2713, 1022, 17, 9, 19, true, true
2140, 2721, 1024, 17, 9, 18, true, true
2233, 2858, 1025, 18, 10, 19, true, true
2250, 2875, 1025, 16, 9, 19, true, true
2272, 2906, 1026, 17, 10, 16, true, true
2299, 2933, 1027, 18, 11, 13, true, true
2644, 3310, 1028, 19, 12, 13, true, true
2654, 3322, 1028, 18, 11, 13, true, true
2684, 3348, 1029, 19, 12, 7, true, true
2784, 3452, 1029, 18, 11, 9, true, true
3187, 3931, 1029, 16, 9, 14, true, true
3251, 4007, 1029, 15, 8, 14, true, true
3376, 4138, 1048, 34, 9, 15, true, true
3436, 4223, 1048, 33, 8, 17, true, true
3611, 4441, 1050, 35, 9, 12, true, true
3653, 4491, 1050, 34, 8, 12, true, true
3758, 4606, 1050, 32, 7, 12, true, true
3795, 4640, 1057, 39, 8, 11, true, true
3869, 4704, 1057, 38, 7, 11, true, true
4017, 4851, 1057, 33, 6, 13, true, true
5399, 6417, 1059, 35, 7, 23, true, true
5724, 6864, 1059, 26, 7, 25, true, true
5724, 6865, 1062, 28, 7, 23, true, true
5885, 7087, 1063, 29, 8, 24, true, true
6062, 7329, 1064, 30, 9, 24, true, true
6205, 7510, 1073, 39, 10, 23, true, true
6331, 7654, 1073, 38, 9, 23, true, true
6488, 7793, 1073, 35, 8, 23, true, true
6823, 8169, 1074, 36, 9, 19, true, true
6839, 8189, 1075, 33, 9, 16, true, true
6972, 8310, 1076, 34, 10, 15, true, true
7091, 8447, 1077, 35, 11, 14, true, true
7170, 8534, 1077, 26, 10, 14, true, true
7190, 8550, 1077, 24, 9, 14, true, true
8052, 9472, 1077, 23, 8, 20, true, true
8128, 9545, 1077, 22, 7, 20, true, true
8274, 9710, 1078, 23, 8, 15, true, true
8700, 10181, 1078, 22, 7, 15, true, true
8839, 10291, 1079, 23, 8, 10, true, true
8855, 10311, 1079, 22, 7, 10, true, true
8891, 10350, 1080, 23, 8, 9, true, true
10390, 11616, 1081, 24, 9, 7, true, true
10690, 11890, 1081, 21, 8, 7, true, true
10773, 11953, 1082, 22, 9, 6, true, true
10968, 12093, 1083, 18, 9, 4, true, true
11419, 12458, 1083, 17, 8, 4, true, true
14297, 14779, 1083, 16, 7, 8, true, true
15254, 15718, 1085, 18, 8, 8, true, true
17206, 17813, 1086, 19, 9, 14, true, true
