time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
2, 1, 284, 284, 1, 1, true, true
2, 2, 700, 417, 2, 2, true, true
3, 3, 706, 16, 3, 2, true, true
3, 4, 710, 14, 3, 2, true, true
4, 5, 710, 13, 2, 2, true, true
4, 6, 724, 25, 3, 1, true, true
5, 8, 726, 24, 4, 3, true, true
6, 13, 749, 44, 5, 6, true, true
7, 14, 750, 45, 6, 4, true, true
8, 16, 753, 45, 6, 3, true, true
9, 20, 754, 45, 6, 3, true, true
9, 21, 755, 46, 7, 2, true, true
11, 24, 755, 45, 7, 3, true, true
12, 26, 756, 44, 8, 2, true, true
14, 34, 757, 43, 9, 3, true, true
17, 41, 757, 42, 8, 6, true, true
18, 46, 766, 50, 9, 9, true, true
22, 55, 767, 51, 10, 13, true, true
23, 58, 767, 50, 9, 13, true, true
24, 60, 767, 49, 8, 15, true, true
28, 75, 768, 50, 9, 16, true, true
29, 76, 769, 51, 10, 13, true, true
30, 80, 770, 52, 11, 10, true, true
31, 84, 770, 51, 10, 10, true, true
33, 88, 771, 52, 11, 9, true, true
33, 90, 772, 53, 12, 7, true, true
35, 95, 773, 54, 13, 6, true, true
36, 97, 773, 52, 11, 7, true, true
37, 98, 773, 51, 11, 8, true, true
38, 100, 774, 52, 12, 6, true, true
41, 105, 775, 31, 13, 6, true, true
43, 109, 776, 32, 14, 5, true, true
44, 110, 776, 31, 13, 5, true, true
50, 120, 776, 30, 12, 5, true, true
55, 130, 782, 36, 13, 4, true, true
64, 148, 782, 35, 12, 5, true, true
70, 160, 782, 34, 11, 5, true, true
87, 185, 784, 35, 12, 6, true, true
89, 187, 784, 33, 11, 7, true, true
92, 192, 785, 34, 12, 6, true, true
94, 196, 786, 35, 13, 5, true, true
99, 208, 786, 33, 12, 7, true, true
102, 213, 786, 32, 11, 7, true, true
109, 229, 786, 24, 10, 8, true, true
114, 237, 786, 23, 9, 10, true, true
119, 245, 786, 22, 8, 11, true, true
147, 293, 787, 23, 9, 19, true, true
160, 326, 790, 26, 10, 25, true, true
165, 336, 790, 20, 9, 26, true, true
175, 360, 792, 22, 10, 27, true, true
