time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
1, 1, 284, 284, 1, 1, true, true
2, 2, 611, 328, 2, 1, true, true
2, 3, 611, 327, 1, 2, true, true
2, 4, 723, 138, 2, 2, true, true
3, 5, 725, 28, 2, 3, true, true
4, 8, 730, 31, 3, 4, true, true
4, 9, 735, 35, 4, 3, true, true
4, 10, 735, 33, 4, 4, true, true
5, 11, 737, 35, 5, 2, true, true
5, 12, 737, 34, 5, 4, true, true
7, 18, 738, 35, 6, 6, true, true
8, 20, 739, 34, 7, 5, true, true
8, 21, 739, 31, 6, 5, true, true
9, 23, 741, 32, 7, 5, true, true
10, 24, 742, 31, 7, 4, true, true
11, 28, 745, 34, 8, 4, true, true
12, 31, 746, 35, 9, 4, true, true
13, 34, 752, 41, 10, 3, true, true
17, 46, 754, 41, 10, 4, true, true
18, 50, 758, 45, 11, 5, true, true
21, 58, 760, 45, 12, 6, true, true
22, 60, 760, 44, 11, 7, true, true
27, 75, 761, 45, 12, 9, true, true
31, 87, 761, 43, 11, 11, true, true
34, 95, 762, 44, 12, 13, true, true
34, 96, 762, 43, 11, 13, true, true
41, 112, 762, 42, 10, 18, true, true
42, 113, 762, 41, 10, 18, true, true
43, 115, 763, 42, 11, 16, true, true
45, 120, 764, 42, 11, 16, true, true
48, 125, 765, 21, 12, 14, true, true
49, 127, 767, 23, 13, 14, true, true
52, 133, 768, 23, 13, 12, true, true
57, 141, 771, 26, 14, 10, true, true
68, 161, 771, 25, 13, 16, true, true
75, 171, 772, 22, 12, 15, true, true
77, 174, 773, 23, 13, 15, true, true
79, 177, 800, 46, 11, 13, true, true
80, 180, 800, 45, 10, 14, true, true
84, 187, 801, 44, 10, 13, true, true
84, 189, 802, 44, 11, 12, true, true
87, 194, 803, 45, 12, 10, true, true
88, 197, 804, 46, 13, 9, true, true
91, 202, 804, 43, 12, 9, true, true
103, 224, 805, 44, 13, 9, true, true
104, 225, 805, 42, 12, 9, true, true
113, 240, 805, 40, 11, 11, true, true
119, 254, 808, 43, 12, 11, true, true
137, 286, 809, 44, 13, 12, true, true
138, 288, 810, 45, 14, 12, true, true
145, 302, 839, 71, 13, 11, true, true
149, 309, 839, 45, 13, 11, true, true
151, 314, 840, 44, 14, 10, true, true
165, 340, 840, 43, 13, 12, true, true
168, 345, 840, 42, 12, 13, true, true
180, 356, 844, 46, 13, 12, true, true
229, 432, 857, 49, 14, 15, true, true
236, 445, 857, 36, 13, 17, true, true
249, 471, 857, 35, 13, 19, true, true
251, 475, 858, 35, 14, 16, true, true
256, 484, 858, 34, 13, 16, true, true
262, 496, 861, 32, 13, 15, true, true
269, 508, 861, 31, 12, 15, true, true
286, 537, 933, 102, 12, 15, true, true
304, 562, 934, 103, 13, 15, true, true
311, 573, 934, 102, 12, 15, true, true
313, 578, 936, 51, 13, 14, true, true
360, 654, 942, 54, 14, 15, true, true
369, 671, 944, 56, 15, 10, true, true
384, 689, 944, 55, 15, 11, true, true
399, 713, 948, 58, 16, 9, true, true
403, 721, 949, 59, 17, 7, true, true
454, 800, 949, 58, 16, 10, true, true
498, 860, 951, 60, 17, 9, true, true
515, 888, 951, 59, 16, 10, true, true
517, 890, 952, 42, 17, 9, true, true
533, 911, 952, 31, 16, 9, true, true
535, 915, 953, 29, 17, 8, true, true
574, 970, 953, 28, 16, 9, true, true
620, 1032, 954, 29, 17, 7, true, true
656, 1098, 961, 35, 17, 6, true, true
698, 1160, 961, 34, 16, 8, true, true
747, 1253, 961, 33, 15, 11, true, true
750, 1258, 964, 36, 16, 11, true, true
763, 1279, 964, 35, 15, 11, true, true
805, 1338, 964, 34, 14, 13, true, true
825, 1365, 964, 33, 13, 13, true, true
841, 1383, 964, 31, 12, 13, true, true
889, 1453, 966, 33, 13, 11, true, true
890, 1455, 975, 35, 13, 10, true, true
919, 1500, 975, 34, 12, 11, true, true
1107, 1766, 1021, 76, 13, 20, true, true
1114, 1774, 1021, 75, 12, 20, true, true
1168, 1847, 1022, 76, 13, 22, true, true
1324, 2125, 1023, 72, 14, 22, true, true
1365, 2201, 1023, 71, 13, 22, true, true
1368, 2206, 1028, 31, 14, 20, true, true
1375, 2213, 1028, 30, 13, 20, true, true
1376, 2214, 1028, 29, 12, 20, true, true
1452, 2322, 1028, 27, 11, 21, true, true
1483, 2363, 1029, 26, 12, 14, true, true
1518, 2416, 1035, 32, 13, 13, true, true
1617, 2515, 1036, 33, 14, 10, true, true
1692, 2602, 1036, 29, 13, 10, true, true
1698, 2610, 1036, 28, 12, 10, true, true
1730, 2647, 1037, 26, 13, 9, true, true
1864, 2851, 1037, 25, 12, 12, true, true
1940, 2953, 1041, 29, 13, 12, true, true
2109, 3188, 1042, 29, 14, 13, true, true
2128, 3220, 1043, 30, 15, 10, true, true
2141, 3241, 1043, 29, 14, 10, true, true
2210, 3326, 1043, 28, 13, 11, true, true
2315, 3447, 1043, 26, 12, 11, true, true
2326, 3463, 1046, 29, 13, 10, true, true
2331, 3469, 1046, 28, 12, 10, true, true
2376, 3520, 1050, 32, 13, 7, true, true
2423, 3577, 1050, 31, 12, 7, true, true
2473, 3631, 1050, 28, 11, 8, true, true
2487, 3646, 1050, 27, 10, 8, true, true
2488, 3649, 1051, 28, 11, 7, true, true
2603, 3755, 1051, 27, 10, 7, true, true
2894, 4038, 1052, 28, 11, 9, true, true
2930, 4068, 1052, 26, 10, 9, true, true
