time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
14, 1, 825, 825, 1, 1, true, true
15, 2, 1985, 1386, 2, 1, true, true
16, 3, 1994, 1341, 3, 2, true, true
18, 4, 1994, 181, 2, 4, true, true
19, 5, 1997, 18, 3, 5, true, true
20, 6, 2023, 43, 4, 6, true, true
21, 7, 2025, 38, 5, 7, true, true
23, 8, 2087, 99, 6, 8, true, true
24, 9, 2092, 104, 7, 9, true, true
26, 10, 2106, 114, 7, 9, true, true
27, 11, 2109, 112, 8, 10, true, true
28, 12, 2117, 114, 9, 10, true, true
30, 13, 2656, 649, 10, 9, true, true
32, 14, 2667, 659, 11, 10, true, true
34, 15, 2669, 658, 11, 11, true, true
35, 16, 2674, 663, 12, 11, true, true
37, 17, 2677, 648, 13, 11, true, true
39, 18, 2677, 645, 13, 13, true, true
42, 19, 2677, 146, 13, 15, true, true
43, 20, 2688, 157, 14, 15, true, true
45, 21, 2821, 288, 15, 16, true, true
46, 22, 2822, 285, 16, 17, true, true
48, 23, 2823, 286, 17, 18, true, true
50, 24, 2823, 270, 17, 20, true, true
52, 25, 2827, 274, 18, 19, true, true
56, 27, 2829, 275, 19, 21, true, true
57, 28, 2835, 280, 19, 18, true, true
58, 29, 2852, 295, 20, 19, true, true
60, 30, 2854, 290, 21, 18, true, true
65, 32, 2856, 291, 22, 17, true, true
67, 33, 2893, 289, 22, 17, true, true
73, 35, 2899, 295, 23, 17, true, true
74, 36, 2960, 349, 24, 17, true, true
76, 37, 2965, 352, 25, 17, true, true
78, 38, 2965, 347, 23, 17, true, true
83, 40, 2968, 342, 23, 19, true, true
84, 41, 2968, 339, 23, 20, true, true
89, 44, 2968, 334, 21, 24, true, true
91, 45, 2969, 335, 22, 23, true, true
94, 46, 2970, 334, 22, 23, true, true
96, 47, 2971, 335, 23, 24, true, true
98, 48, 2974, 338, 24, 24, true, true
111, 53, 2977, 335, 24, 27, true, true
113, 54, 2983, 331, 24, 27, true, true
116, 55, 2983, 330, 23, 29, true, true
118, 56, 2984, 331, 24, 28, true, true
121, 57, 2984, 330, 24, 29, true, true
122, 58, 2986, 332, 25, 29, true, true
127, 60, 2987, 332, 25, 31, true, true
134, 63, 2988, 333, 26, 33, true, true
135, 64, 2989, 334, 27, 34, true, true
139, 66, 3003, 348, 28, 35, true, true
149, 69, 3003, 347, 28, 36, true, true
156, 71, 3003, 345, 26, 37, true, true
162, 73, 3006, 348, 27, 38, true, true
166, 74, 3011, 350, 28, 38, true, true
174, 77, 3012, 350, 29, 39, true, true
177, 78, 3013, 344, 28, 38, true, true
182, 80, 3014, 343, 29, 38, true, true
184, 81, 3015, 328, 28, 38, true, true
188, 82, 3015, 327, 28, 39, true, true
190, 83, 3018, 330, 29, 39, true, true
198, 84, 3018, 327, 27, 40, true, true
201, 85, 3019, 328, 28, 39, true, true
206, 86, 3022, 331, 29, 39, true, true
