time, #execs, #covered, #singletons, #sglt_clusts, #foundnew, done, update?
18, 1, 676, 676, 1, 1, true, true
18, 2, 864, 351, 2, 2, true, true
21, 3, 1997, 1328, 3, 3, true, true
23, 4, 2017, 1184, 4, 4, true, true
25, 5, 2031, 744, 5, 5, true, true
26, 6, 2033, 728, 6, 5, true, true
28, 7, 2037, 59, 7, 6, true, true
29, 8, 2040, 59, 8, 7, true, true
30, 9, 2048, 66, 8, 7, true, true
32, 10, 2567, 580, 9, 7, true, true
36, 12, 2570, 64, 9, 8, true, true
37, 13, 2578, 68, 10, 9, true, true
39, 14, 2585, 72, 11, 10, true, true
40, 15, 2587, 72, 12, 11, true, true
42, 16, 2591, 74, 12, 12, true, true
45, 18, 2594, 77, 13, 14, true, true
48, 19, 2594, 75, 13, 15, true, true
50, 20, 2596, 72, 14, 16, true, true
52, 21, 2599, 75, 15, 17, true, true
56, 23, 2602, 75, 16, 20, true, true
58, 24, 2602, 73, 15, 22, true, true
60, 25, 2617, 79, 16, 20, true, true
61, 26, 2620, 81, 17, 17, true, true
63, 27, 2622, 76, 18, 17, true, true
65, 28, 2623, 77, 19, 16, true, true
67, 29, 2637, 81, 19, 16, true, true
70, 30, 2637, 79, 19, 18, true, true
73, 31, 2637, 66, 19, 19, true, true
76, 32, 2638, 66, 20, 19, true, true
79, 33, 2652, 80, 21, 18, true, true
88, 37, 2653, 76, 22, 22, true, true
94, 39, 2677, 97, 23, 24, true, true
98, 40, 2678, 96, 22, 25, true, true
101, 41, 2678, 95, 22, 27, true, true
107, 43, 2679, 94, 22, 28, true, true
110, 44, 2681, 96, 23, 28, true, true
112, 45, 2682, 97, 24, 28, true, true
114, 46, 2698, 113, 25, 27, true, true
116, 47, 2706, 118, 25, 27, true, true
119, 48, 2711, 121, 25, 26, true, true
122, 49, 2716, 126, 26, 25, true, true
128, 51, 2717, 127, 27, 27, true, true
130, 52, 2717, 125, 27, 27, true, true
135, 54, 2719, 124, 28, 28, true, true
152, 58, 2724, 128, 29, 32, true, true
155, 59, 2725, 120, 28, 32, true, true
159, 60, 2726, 121, 29, 32, true, true
165, 61, 2726, 117, 27, 34, true, true
169, 62, 2732, 123, 28, 34, true, true
174, 63, 2743, 120, 29, 34, true, true
186, 67, 2754, 127, 30, 35, true, true
189, 68, 2755, 128, 31, 35, true, true
191, 69, 2756, 128, 31, 35, true, true
194, 70, 2757, 127, 31, 33, true, true
207, 74, 2757, 126, 31, 37, true, true
209, 75, 2759, 128, 32, 34, true, true
212, 77, 2761, 129, 32, 34, true, true
217, 78, 2762, 130, 33, 34, true, true
219, 79, 2766, 131, 32, 32, true, true
221, 80, 2834, 194, 33, 31, true, true
224, 81, 2835, 194, 33, 31, true, true
227, 82, 2837, 193, 34, 30, true, true
230, 83, 2876, 227, 35, 30, true, true
244, 86, 2877, 228, 36, 33, true, true
253, 88, 2877, 227, 35, 35, true, true
255, 89, 2888, 234, 35, 32, true, true
263, 92, 2888, 233, 34, 35, true, true
277, 98, 2889, 234, 35, 39, true, true
280, 99, 2890, 233, 36, 39, true, true
282, 100, 2898, 232, 36, 38, true, true
284, 101, 2898, 231, 35, 39, true, true
287, 102, 2898, 229, 33, 40, true, true
298, 105, 2898, 228, 33, 44, true, true
308, 108, 2899, 227, 33, 45, true, true
309, 109, 2903, 224, 34, 44, true, true
316, 111, 2904, 225, 35, 44, true, true
319, 112, 2904, 224, 35, 44, true, true
322, 113, 2905, 225, 36, 43, true, true
330, 115, 2905, 224, 35, 46, true, true
333, 116, 2907, 226, 36, 46, true, true
335, 117, 2969, 277, 37, 46, true, true
339, 119, 2970, 275, 38, 46, true, true
347, 121, 2973, 276, 39, 44, true, true
351, 123, 2974, 277, 40, 43, true, true
